;input_documents;question;output_text;nutrient;url
403;"page_content='^ Weylandt KH, Serini S, Chen YQ, Su HM, Lim K, Cittadini A, Calviello G (2015). ""Omega-3 Polyunsaturated Fatty Acids: The Way Forward in Times of Mixed Evidence"". BioMed Research International. 2015: 143109. doi:10.1155/2015/143109. PMC\xa04537707. PMID\xa026301240.\n\n^ Hill, S.; et\xa0al. (2012). ""Small amounts of isotope-reinforced PUFAs suppress lipid autoxidation"". Free Radical Biology & Medicine. 53 (4): 893–906. doi:10.1016/j.freeradbiomed.2012.06.004. PMC\xa03437768. PMID\xa022705367.' metadata={'source': 'https://en.wikipedia.org/wiki/Polyunsaturated_fat', 'title': 'Polyunsaturated fat - Wikipedia', 'language': 'en'}";What are the drawbacks of Calcium in health?; There are no known drawbacks of calcium in health.;Polyunsaturated fat;https://en.wikipedia.org/wiki/Polyunsaturated_fat
404;page_content='Cancer[edit]\nResults from observational clinical trials on polyunsaturated fat intake and cancer have been inconsistent and vary by numerous factors of cancer incidence, including gender and genetic risk.[12] Some studies have shown associations between higher intakes and/or blood levels of polyunsaturated fat omega-3s and a decreased risk of certain cancers, including breast and colorectal cancer, while other studies found no associations with cancer risk.[12][20]\n\nDietary sources[edit]' metadata={'source': 'https://en.wikipedia.org/wiki/Polyunsaturated_fat', 'title': 'Polyunsaturated fat - Wikipedia', 'language': 'en'};What are the effect of Calcium deficit in health?; The effect of calcium deficit in health is not mentioned in the provided context.;Polyunsaturated fat;https://en.wikipedia.org/wiki/Polyunsaturated_fat
405;"page_content='Health[edit]\nPotential benefits[edit]\nBecause of their effects in the diet, unsaturated fats (monounsaturated and polyunsaturated) are often referred to as good fats; while saturated fats are sometimes referred to as bad fats. Some fat is needed in the diet, but it is usually considered that fats should not be consumed excessively, unsaturated fats should be preferred, and saturated fats in particular should be limited.[8][9][10][11]' metadata={'source': 'https://en.wikipedia.org/wiki/Polyunsaturated_fat', 'title': 'Polyunsaturated fat - Wikipedia', 'language': 'en'}";What are the effect of Calcium deficit in health?; The effect of calcium deficit in health is not mentioned in the provided context.;Polyunsaturated fat;https://en.wikipedia.org/wiki/Polyunsaturated_fat
406;page_content='(5Z,11Z,14Z)-eicosa-5,11,14-trienoic acid\n\n\nFunction and effects[edit]\nThe biological effects of the ?-3 and ?-6 fatty acids are largely mediated by their mutual interactions, see Essential fatty acid interactions for detail.' metadata={'source': 'https://en.wikipedia.org/wiki/Polyunsaturated_fat', 'title': 'Polyunsaturated fat - Wikipedia', 'language': 'en'};What are the effect of Calcium deficit in health?; The effect of calcium deficit in health is not mentioned in the provided context.;Polyunsaturated fat;https://en.wikipedia.org/wiki/Polyunsaturated_fat
407;page_content='Among omega-3 fatty acids, neither long-chain nor short-chain forms were consistently associated with breast cancer risk. High levels of docosahexaenoic acid (DHA), however, the most abundant omega-3 polyunsaturated fatty acid in erythrocyte (red blood cell) membranes, were associated with a reduced risk of breast cancer.[14] DHA is vital for the grey matter structure of the human brain, as well as retinal stimulation and neurotransmission.[1]' metadata={'source': 'https://en.wikipedia.org/wiki/Polyunsaturated_fat', 'title': 'Polyunsaturated fat - Wikipedia', 'language': 'en'};What are the effect of Calcium deficit in health?; The effect of calcium deficit in health is not mentioned in the provided context.;Polyunsaturated fat;https://en.wikipedia.org/wiki/Polyunsaturated_fat
408;"page_content='Calcium\n\n1000\n\n2500; 2500\n\nNeeded for muscle, heart and digestive system health, builds bone (see hydroxyapatite), supports synthesis and function of blood cells, helps in blood clotting\n\nDairy products, eggs, canned fish with bones (salmon, sardines), green leafy vegetables, nuts, seeds, tofu, thyme, oregano, dill, cinnamon.[19]\n\nhypocalcaemia / hypercalcaemia\n\n\nPhosphorus\n\n700\n\n4000; 4000' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'}";What are the benefits of Calcium in health?; Calcium is needed for muscle, heart and digestive system health, builds bone, supports synthesis and function of blood cells, helps in blood clotting. Foods rich in calcium include dairy products, eggs, canned fish with bones, green leafy vegetables, nuts, seeds, tofu;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
409;page_content='would be a diet low in dairy products, and hence not meeting the recommendation for calcium.' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'};What are the benefits of Calcium in health?; Calcium is needed for muscle, heart and digestive system health, builds bone, supports synthesis and function of blood cells, helps in blood clotting. Foods rich in calcium include dairy products, eggs, canned fish with bones, green leafy vegetables, nuts, seeds, tofu;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
410;"page_content='^ Institute of Medicine (US) Standing Committee on the Scientific Evaluation of Dietary Reference Intakes (1997). ""6, Magnesium"". Dietary Reference Intakes for Calcium, Phosphorus, Magnesium, Vitamin D, and Fluoride. National Academies Press (US). pp.\xa0190–249.\n\n^ Pors Nielsen, S. (2004). ""The biological role of strontium"". Bone. 35 (3): 583–588. doi:10.1016/j.bone.2004.04.026. PMID\xa015336592. Retrieved 6 October 2010.' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'}";What are the benefits of Calcium in health?; Calcium is needed for muscle, heart and digestive system health, builds bone, supports synthesis and function of blood cells, helps in blood clotting. Foods rich in calcium include dairy products, eggs, canned fish with bones, green leafy vegetables, nuts, seeds, tofu;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
411;"page_content='Dietitians may recommend that minerals are best supplied by ingesting specific foods rich with the chemical element(s) of interest. The elements may be naturally present in the food (e.g., calcium in dairy milk) or added to the food (e.g., orange juice fortified with calcium; iodized salt fortified with iodine). Dietary supplements can be formulated to contain several different chemical elements (as compounds), a combination of vitamins and/or other chemical compounds, or a single element (as a' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'}";What are the benefits of Calcium in health?; Calcium is needed for muscle, heart and digestive system health, builds bone, supports synthesis and function of blood cells, helps in blood clotting. Foods rich in calcium include dairy products, eggs, canned fish with bones, green leafy vegetables, nuts, seeds, tofu;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
412;page_content='would be a diet low in dairy products, and hence not meeting the recommendation for calcium.' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'};What are the drawbacks of Calcium in health?; There are no known drawbacks of calcium in health when consumed in adequate amounts. However, a diet low in dairy products may lead to hypocalcaemia or hypercalcaemia.;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
413;"page_content='Calcium\n\n1000\n\n2500; 2500\n\nNeeded for muscle, heart and digestive system health, builds bone (see hydroxyapatite), supports synthesis and function of blood cells, helps in blood clotting\n\nDairy products, eggs, canned fish with bones (salmon, sardines), green leafy vegetables, nuts, seeds, tofu, thyme, oregano, dill, cinnamon.[19]\n\nhypocalcaemia / hypercalcaemia\n\n\nPhosphorus\n\n700\n\n4000; 4000' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'}";What are the drawbacks of Calcium in health?; There are no known drawbacks of calcium in health when consumed in adequate amounts. However, a diet low in dairy products may lead to hypocalcaemia or hypercalcaemia.;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
414;"page_content='^ Institute of Medicine (US) Standing Committee on the Scientific Evaluation of Dietary Reference Intakes (1997). ""6, Magnesium"". Dietary Reference Intakes for Calcium, Phosphorus, Magnesium, Vitamin D, and Fluoride. National Academies Press (US). pp.\xa0190–249.\n\n^ Pors Nielsen, S. (2004). ""The biological role of strontium"". Bone. 35 (3): 583–588. doi:10.1016/j.bone.2004.04.026. PMID\xa015336592. Retrieved 6 October 2010.' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'}";What are the drawbacks of Calcium in health?; There are no known drawbacks of calcium in health when consumed in adequate amounts. However, a diet low in dairy products may lead to hypocalcaemia or hypercalcaemia.;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
415;page_content='The gap between recommended daily intake and what are considered safe upper limits (ULs) can be small. For example, for calcium the U.S. Food and Drug Administration set the recommended intake for adults over 70 years at 1,200\xa0mg/day and the UL at 2,000\xa0mg/day.[16] The European Union also sets recommended amounts and upper limits, which are not always in accord with the U.S.[17] Likewise, Japan, which sets the UL for iodine at 3000 ?g versus 1100 for the U.S. and 600 for the EU.[33] In the' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'};What are the drawbacks of Calcium in health?; There are no known drawbacks of calcium in health when consumed in adequate amounts. However, a diet low in dairy products may lead to hypocalcaemia or hypercalcaemia.;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
416;page_content='would be a diet low in dairy products, and hence not meeting the recommendation for calcium.' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'};What are the effect of Calcium deficit in health?; Calcium deficit can lead to hypocalcaemia, which can cause muscle weakness, numbness or tingling in the fingers or toes, abdominal pain, constipation, kidney stones, and osteoporosis. A diet low in dairy products, and hence not;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
417;"page_content='Calcium\n\n1000\n\n2500; 2500\n\nNeeded for muscle, heart and digestive system health, builds bone (see hydroxyapatite), supports synthesis and function of blood cells, helps in blood clotting\n\nDairy products, eggs, canned fish with bones (salmon, sardines), green leafy vegetables, nuts, seeds, tofu, thyme, oregano, dill, cinnamon.[19]\n\nhypocalcaemia / hypercalcaemia\n\n\nPhosphorus\n\n700\n\n4000; 4000' metadata={'source': 'https://en.wikipedia.org/wiki/Mineral_(nutrient)', 'title': 'Mineral (nutrient) - Wikipedia', 'language': 'en'}";What are the effect of Calcium deficit in health?; Calcium deficit can lead to hypocalcaemia, which can cause muscle weakness, numbness or tingling in the fingers or toes, abdominal pain, constipation, kidney stones, and osteoporosis. A diet low in dairy products, and hence not;Minerals;https://en.wikipedia.org/wiki/Mineral_(nutrient)
